district_key,year_start,shannon_index,simpson_index,crop_richness,cropped_area,D0_richness,D1_exp_shannon,D2_inv_simpson,evenness_D1_D0
HIMACHAL PRADESH|UNA,2018,1.0383254988453527,0.5716750823692204,21,64765.0,21,2.824483451478586,2.334676220873076,0.13449921197517076
HIMACHAL PRADESH|UNA,2019,1.0238646893047259,0.569047022876958,21,64607.0,21,2.7839330367871686,2.3204387789029903,0.13256823984700802
JAMMU AND KASHMIR|ANANTNAG,1997,0.6442555682815309,0.4493805216623471,3,62593.0,3,1.9045686800699104,1.8161362598705169,0.6348562266899701
JAMMU AND KASHMIR|ANANTNAG,1999,1.0602025180625334,0.639803692279228,3,86559.0,3,2.8869555907226365,2.776263883235612,0.9623185302408789
JAMMU AND KASHMIR|ANANTNAG,2000,1.0815195665414523,0.6526902789852014,5,87364.0,5,2.949157589063298,2.8792744328552518,0.5898315178126596
JAMMU AND KASHMIR|ANANTNAG,2001,1.1572706551275398,0.6597288517701614,8,89304.0,8,3.18123871870575,2.938832766757359,0.39765483983821875
JAMMU AND KASHMIR|ANANTNAG,2002,1.1682226185381428,0.6469418443517089,10,82464.0,10,3.216271014802768,2.8323945616375403,0.3216271014802768
JAMMU AND KASHMIR|ANANTNAG,2003,1.1239356082764618,0.6281102828456517,10,79548.0,10,3.0769400358130805,2.688969212840489,0.30769400358130805
JAMMU AND KASHMIR|ANANTNAG,2004,0.7689326871937148,0.4781570227079889,6,63127.0,6,2.1574623373221504,1.9162852496152754,0.3595770562203584
JAMMU AND KASHMIR|ANANTNAG,2005,0.7544744421791535,0.4700725495824163,9,63106.0,9,2.1264936342628844,1.8870507636696274,0.23627707047365382
JAMMU AND KASHMIR|ANANTNAG,2006,1.162128219737292,0.6494813539556017,12,84267.0,12,3.196729384315718,2.852915276505249,0.26639411535964314
JAMMU AND KASHMIR|ANANTNAG,2007,1.1090602526698208,0.6452654714668586,11,55091.0,11,3.031508203675033,2.8190094833313477,0.27559165487954845
JAMMU AND KASHMIR|ANANTNAG,2008,0.03584807506424369,0.009467766821460777,5,15372.0,5,1.0364983645810617,1.0095582622193722,0.20729967291621235
JAMMU AND KASHMIR|ANANTNAG,2009,1.1948205220007493,0.6667632101080241,11,58772.0,11,3.302964907767113,3.000869142702299,0.3002695370697375
