state_name,district_name,district_key,year,year_start,shannon_index,simpson_index,crop_richness,total_cropped_area,dominant_crop,dominant_crop_share,top3_crops_share
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH|VIZIANAGARAM,2017-18,2017,2.1228,0.7909,30,310300.0,Rice,0.4152,0.6176
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH|VIZIANAGARAM,2018-19,2018,2.0665,0.777,30,288276.0,Rice,0.4323,0.6432
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH|VIZIANAGARAM,2019-20,2019,1.9206,0.7371,30,266095.0,Rice,0.4759,0.6883
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,1997-98,1997,2.1726,0.8599,16,429800.0,Cotton(Lint),0.2338,0.5682
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,1998-99,1998,1.9891,0.8099,18,628600.0,Rice,0.3304,0.6577
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,1999-00,1999,1.9613,0.8072,18,589509.0,Rice,0.3124,0.6642
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2000-01,2000,1.9569,0.7976,24,631304.0,Rice,0.3566,0.6787
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2001-02,2001,1.9272,0.7883,26,583770.0,Cotton(Lint),0.3126,0.6978
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2002-03,2002,2.0866,0.8317,24,495777.0,Rice,0.2727,0.6493
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2003-04,2003,2.088,0.8298,27,579305.0,Rice,0.2939,0.6527
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2004-05,2004,2.0894,0.8263,27,537541.0,Cotton(Lint),0.2847,0.6608
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2005-06,2005,1.9432,0.7938,26,597943.0,Rice,0.3376,0.7211
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2006-07,2006,1.8943,0.7828,25,593605.0,Rice,0.352,0.7381
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2007-08,2007,1.8321,0.7817,15,567000.0,Rice,0.3298,0.7513
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2008-09,2008,1.7476,0.7547,22,617814.0,Rice,0.3737,0.7882
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2009-10,2009,1.9375,0.7978,22,537493.0,Cotton(Lint),0.3448,0.704
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2010-11,2010,1.6379,0.7256,23,691303.0,Rice,0.3878,0.8144
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2011-12,2011,1.5641,0.7038,22,652935.0,Cotton(Lint),0.4071,0.841
Andhra Pradesh,Warangal,ANDHRA PRADESH|WARANGAL,2012-13,2012,1.5302,0.7094,14,666000.0,Cotton(Lint),0.4144,0.8498
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,1997-98,1997,0.7806,0.3047,14,530900.0,Rice,0.8303,0.9318
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,1998-99,1998,0.7749,0.3062,14,550300.0,Rice,0.8292,0.9349
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,1999-00,1999,0.7181,0.2802,16,544701.0,Rice,0.8453,0.9377
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2000-01,2000,1.1107,0.435,25,633558.0,Rice,0.7445,0.8721
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2001-02,2001,1.2127,0.4781,25,580360.0,Rice,0.7137,0.843
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2002-03,2002,1.4791,0.5821,23,524571.0,Rice,0.6322,0.7798
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2003-04,2003,1.3712,0.5271,24,605037.0,Rice,0.678,0.801
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2004-05,2004,1.307,0.5041,22,603864.0,Rice,0.6955,0.8179
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2005-06,2005,1.2796,0.4965,25,636205.0,Rice,0.7011,0.8178
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2006-07,2006,1.2995,0.5075,23,626690.0,Rice,0.6926,0.8124
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2007-08,2007,0.9131,0.3758,11,569000.0,Rice,0.7838,0.9086
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2008-09,2008,1.2761,0.5095,21,652771.0,Rice,0.6901,0.8197
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2009-10,2009,1.4992,0.5946,24,529081.0,Rice,0.621,0.7661
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2010-11,2010,1.1814,0.4671,21,632292.0,Rice,0.722,0.8372
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2011-12,2011,1.641,0.642,23,627400.0,Rice,0.5798,0.741
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2012-13,2012,1.1919,0.4822,16,596065.0,Rice,0.7097,0.8439
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2013-14,2013,1.3956,0.5477,22,636578.0,Rice,0.6608,0.7993
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2014-15,2014,1.436,0.5628,23,631188.0,Rice,0.6484,0.7938
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2015-16,2015,1.4798,0.5823,25,639784.0,Rice,0.6312,0.8019
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2016-17,2016,1.4681,0.5998,28,653665.0,Rice,0.611,0.8198
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2017-18,2017,1.6511,0.6537,28,693129.0,Rice,0.5673,0.7321
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2018-19,2018,1.5587,0.6335,26,683034.0,Rice,0.5811,0.781
Andhra Pradesh,West Godavari,ANDHRA PRADESH|WEST GODAVARI,2019-20,2019,1.5383,0.621,28,662568.0,Rice,0.5949,0.7761
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2004-05,2004,1.0658,0.5899,9,6529.0,Rice,0.5119,0.9691
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2005-06,2005,1.0765,0.5975,9,7209.0,Rice,0.4716,0.9689
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2006-07,2006,1.0881,0.5955,9,8293.0,Rice,0.4896,0.9594
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2007-08,2007,1.0939,0.5991,9,8515.0,Rice,0.4797,0.9601
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2008-09,2008,1.1112,0.606,9,8488.0,Rice,0.4596,0.9577
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2009-10,2009,0.978,0.5394,9,12446.0,Maize,0.5974,0.9686
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2010-11,2010,1.0758,0.5996,8,8506.0,Rice,0.4643,0.9677
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2011-12,2011,1.1724,0.6456,8,8856.0,Maize,0.4177,0.9676
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2012-13,2012,1.1589,0.6389,8,9371.0,Maize,0.4411,0.9685
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2013-14,2013,1.1728,0.6451,8,8971.0,Maize,0.4162,0.9671
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2014-15,2014,1.1459,0.6442,7,7623.0,Rice,0.4671,0.9802
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2015-16,2015,1.1703,0.6482,7,7839.0,Rice,0.4663,0.9741
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2016-17,2016,1.4668,0.6878,16,8227.0,Rice,0.4443,0.9064
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2017-18,2017,1.4468,0.6848,16,8282.0,Rice,0.4471,0.9108
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2018-19,2018,1.4468,0.6846,16,8319.0,Rice,0.448,0.9107
Arunachal Pradesh,Anjaw,ARUNACHAL PRADESH|ANJAW,2019-20,2019,1.4489,0.6849,16,8345.0,Rice,0.4483,0.91
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,1997-98,1997,1.4752,0.7061,10,26328.0,Rice,0.4368,0.8631
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,1998-99,1998,1.6276,0.7288,14,27695.0,Rice,0.417,0.8292
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,1999-00,1999,1.233,0.6211,9,22530.0,Rice,0.5149,0.9274
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2000-01,2000,1.2642,0.5977,9,20318.0,Rice,0.5869,0.8994
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2001-02,2001,1.1618,0.5736,9,19686.0,Rice,0.6023,0.9327
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2002-03,2002,1.1537,0.57,9,19565.0,Rice,0.6062,0.9351
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2003-04,2003,1.1453,0.5681,9,19540.0,Rice,0.6073,0.9369
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2004-05,2004,1.0676,0.5522,8,19229.0,Rice,0.6181,0.9566
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2005-06,2005,1.2182,0.5986,9,20710.0,Rice,0.5748,0.9175
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2006-07,2006,1.3157,0.5991,9,10318.0,Rice,0.6,0.8709
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2007-08,2007,1.1482,0.555,9,24927.0,Rice,0.6267,0.9213
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2008-09,2008,1.1207,0.5407,9,26157.0,Rice,0.6409,0.9249
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2009-10,2009,1.3096,0.6501,9,21363.0,Maize,0.4285,0.8961
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2010-11,2010,1.3606,0.6502,9,18934.0,Rice,0.5062,0.8766
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2011-12,2011,1.3317,0.6359,9,19575.0,Rice,0.5241,0.8735
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2012-13,2012,1.2564,0.6278,8,18400.0,Rice,0.522,0.9072
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2013-14,2013,1.3495,0.6477,9,19083.0,Rice,0.5073,0.8814
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2014-15,2014,1.4133,0.6718,9,19124.0,Rice,0.4748,0.8689
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2015-16,2015,1.4154,0.6718,9,19305.0,Rice,0.4753,0.8692
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2016-17,2016,1.85,0.7339,20,20478.0,Rice,0.4578,0.7508
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2017-18,2017,1.866,0.7363,20,20673.0,Rice,0.4558,0.7472
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2018-19,2018,1.85,0.7342,20,20710.0,Rice,0.4562,0.7518
Arunachal Pradesh,Changlang,ARUNACHAL PRADESH|CHANGLANG,2019-20,2019,1.8503,0.7342,20,20738.0,Rice,0.4562,0.7516
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,1997-98,1997,1.2279,0.6438,9,23121.0,Rice,0.4459,0.943
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,1998-99,1998,1.4035,0.6933,11,25348.0,Rice,0.4071,0.8636
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,1999-00,1999,1.2133,0.6416,7,23992.0,Rice,0.4168,0.9293
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2000-01,2000,1.2844,0.6574,9,24765.0,Rice,0.422,0.9087
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2001-02,2001,1.4815,0.7412,9,19380.0,Maize,0.3496,0.8346
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2002-03,2002,0.9928,0.5642,6,3010.0,Rice,0.5618,0.9767
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2003-04,2003,1.0453,0.5793,6,3094.0,Rice,0.5495,0.9615
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2004-05,2004,0.7975,0.3815,6,6594.0,Maize,0.7724,0.9545
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2005-06,2005,1.041,0.5851,6,2981.0,Maize,0.5404,0.9765
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2006-07,2006,0.4305,0.2028,6,14939.0,Maize,0.8887,0.9948
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2007-08,2007,1.0782,0.6069,6,3083.0,Maize,0.4801,0.9734
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2008-09,2008,1.0959,0.613,6,3140.0,Maize,0.4777,0.9713
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2009-10,2009,0.972,0.5404,6,4190.0,Maize,0.6086,0.9785
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2010-11,2010,1.1945,0.6549,6,4405.0,Maize,0.4313,0.9614
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2011-12,2011,1.19,0.6504,6,4456.0,Maize,0.4396,0.9594
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2012-13,2012,1.2635,0.6673,7,4719.0,Maize,0.4206,0.9436
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2013-14,2013,1.2422,0.6649,6,4727.0,Maize,0.4223,0.9469
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2014-15,2014,1.2897,0.6753,6,4915.0,Maize,0.4226,0.9272
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2015-16,2015,1.2981,0.6775,6,5005.0,Maize,0.424,0.9245
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2016-17,2016,1.867,0.7659,18,5732.0,Maize,0.3398,0.7889
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2017-18,2017,1.8281,0.7595,18,5758.0,Maize,0.3427,0.8003
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2018-19,2018,1.8253,0.7589,18,5795.0,Maize,0.342,0.8009
Arunachal Pradesh,Dibang Valley,ARUNACHAL PRADESH|DIBANG VALLEY,2019-20,2019,1.8267,0.759,18,5822.0,Maize,0.3411,0.8004
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,1997-98,1997,0.9023,0.4329,9,12245.0,Rice,0.7305,0.9427
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,1998-99,1998,1.02,0.4786,12,11611.0,Rice,0.6929,0.9278
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,1999-00,1999,0.8017,0.4161,8,13009.0,Rice,0.7376,0.9777
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2000-01,2000,0.7697,0.4193,7,11244.0,Rice,0.7293,0.9842
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2001-02,2001,0.993,0.5177,7,18735.0,Rice,0.6571,0.965
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2002-03,2002,0.7896,0.4298,7,11809.0,Rice,0.7198,0.9821
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2003-04,2003,0.7982,0.4396,7,12000.0,Rice,0.7092,0.9829
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2004-05,2004,0.776,0.4356,6,11958.0,Rice,0.7121,0.9881
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2005-06,2005,0.8439,0.4676,7,12546.0,Rice,0.6805,0.9799
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2006-07,2006,0.8928,0.527,7,14222.0,Rice,0.579,0.9825
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2007-08,2007,0.8635,0.4841,7,12423.0,Rice,0.6601,0.9797
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2008-09,2008,0.8902,0.4896,9,12580.0,Rice,0.6558,0.976
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2009-10,2009,0.8653,0.5296,7,19794.0,Maize,0.5436,0.9867
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2010-11,2010,0.8767,0.4894,7,12618.0,Rice,0.6552,0.9784
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2011-12,2011,0.8826,0.4921,7,12877.0,Rice,0.6522,0.9773
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2012-13,2012,0.8834,0.4905,7,13368.0,Rice,0.6559,0.9778
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2013-14,2013,0.8862,0.4901,7,13647.0,Rice,0.6571,0.9768
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2014-15,2014,0.9812,0.5234,7,14244.0,Rice,0.6296,0.9637
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2015-16,2015,0.9922,0.5267,7,14448.0,Rice,0.6272,0.9614
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2016-17,2016,1.5698,0.6348,16,15843.0,Rice,0.571,0.8022
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2017-18,2017,1.5596,0.6331,16,15895.0,Rice,0.5722,0.805
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2018-19,2018,1.5721,0.6355,16,15989.0,Rice,0.5703,0.8023
Arunachal Pradesh,East Kameng,ARUNACHAL PRADESH|EAST KAMENG,2019-20,2019,1.5731,0.6357,16,11214.0,Rice,0.5701,0.8019
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,1997-98,1997,1.4197,0.6963,10,22747.0,Rice,0.4484,0.8637
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,1998-99,1998,1.6172,0.7454,14,20773.0,Rice,0.3525,0.8187
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,1999-00,1999,1.2456,0.6235,9,22152.0,Rice,0.5237,0.925
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2000-01,2000,1.2539,0.6236,9,23440.0,Rice,0.5252,0.9202
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2001-02,2001,1.3766,0.679,8,13503.0,Rice,0.3999,0.8861
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2002-03,2002,1.2773,0.6302,9,23765.0,Rice,0.5188,0.9129
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2003-04,2003,1.2872,0.6332,9,23487.0,Rice,0.5152,0.9091
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2004-05,2004,1.1043,0.5282,9,19024.0,Rice,0.6584,0.927
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2005-06,2005,1.2997,0.6341,9,24707.0,Rice,0.5181,0.9034
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2006-07,2006,1.2906,0.6308,9,25182.0,Rice,0.5217,0.9052
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2007-08,2007,1.2325,0.6197,9,24645.0,Rice,0.5275,0.9213
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2008-09,2008,1.2419,0.6205,9,24870.0,Rice,0.5284,0.9187
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2009-10,2009,1.1538,0.6071,9,35798.0,Maize,0.4815,0.9387
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2010-11,2010,1.2821,0.6224,9,28169.0,Rice,0.5374,0.9016
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2011-12,2011,1.2861,0.6237,9,28722.0,Rice,0.5354,0.9001
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2012-13,2012,1.1922,0.6058,9,30737.0,Rice,0.5456,0.9225
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2013-14,2013,1.2271,0.6146,9,31220.0,Rice,0.5372,0.9144
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2014-15,2014,1.2799,0.6335,9,31350.0,Rice,0.5142,0.9069
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2015-16,2015,1.3148,0.6424,9,22413.0,Rice,0.5077,0.8952
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2016-17,2016,1.8014,0.7177,21,24042.0,Rice,0.4884,0.7469
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2017-18,2017,1.81,0.7192,21,24210.0,Rice,0.487,0.7451
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2018-19,2018,1.5236,0.6039,21,23085.0,Rice,0.6084,0.8102
Arunachal Pradesh,East Siang,ARUNACHAL PRADESH|EAST SIANG,2019-20,2019,1.5243,0.6041,21,23114.0,Rice,0.6083,0.8101
Arunachal Pradesh,Kamle,ARUNACHAL PRADESH|KAMLE,2018-19,2018,1.5082,0.5997,16,5832.0,Rice,0.614,0.7996
Arunachal Pradesh,Kamle,ARUNACHAL PRADESH|KAMLE,2019-20,2019,1.5104,0.6004,16,5860.0,Rice,0.6135,0.799
Arunachal Pradesh,Kra Daadi,ARUNACHAL PRADESH|KRA DAADI,2015-16,2015,1.7842,0.8176,7,996.0,Maize,0.262,0.6516
Arunachal Pradesh,Kra Daadi,ARUNACHAL PRADESH|KRA DAADI,2016-17,2016,2.1508,0.8417,15,1663.0,Rice,0.3007,0.5941
Arunachal Pradesh,Kra Daadi,ARUNACHAL PRADESH|KRA DAADI,2017-18,2017,2.0246,0.8132,15,1671.0,Rice,0.3411,0.6559
Arunachal Pradesh,Kra Daadi,ARUNACHAL PRADESH|KRA DAADI,2018-19,2018,2.0111,0.8094,15,1708.0,Rice,0.3478,0.661
Arunachal Pradesh,Kra Daadi,ARUNACHAL PRADESH|KRA DAADI,2019-20,2019,2.011,0.8086,15,1736.0,Rice,0.3502,0.6613
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2002-03,2002,0.9059,0.4622,9,8977.0,Rice,0.7018,0.9613
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2003-04,2003,0.8559,0.4268,9,10111.0,Rice,0.7352,0.9647
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2004-05,2004,1.0717,0.558,8,10605.0,Rice,0.5941,0.9434
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2005-06,2005,0.7161,0.3965,5,8471.0,Rice,0.7526,0.9969
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2006-07,2006,0.9992,0.5119,7,9110.0,Rice,0.6586,0.9484
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2007-08,2007,1.2395,0.6869,6,1657.0,Maize,0.3482,0.9668
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2008-09,2008,1.2305,0.6866,6,1600.0,Maize,0.3281,0.9688
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2009-10,2009,1.1533,0.6454,6,2075.0,Maize,0.4819,0.9759
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2010-11,2010,1.2299,0.679,6,1615.0,Maize,0.3839,0.9659
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2011-12,2011,1.2312,0.6788,6,1644.0,Maize,0.3887,0.9653
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2012-13,2012,1.3811,0.7114,7,1754.0,Maize,0.3655,0.9105
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2013-14,2013,1.1179,0.6232,5,482.0,Small Millets,0.4564,0.9606
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2014-15,2014,1.1462,0.6178,5,662.0,Small Millets,0.4985,0.932
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2015-16,2015,1.7619,0.8108,7,732.0,Maize,0.2445,0.694
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2016-17,2016,2.1536,0.8295,15,1551.0,Rice,0.3449,0.5912
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2017-18,2017,1.9302,0.7745,15,1455.0,Rice,0.4131,0.7017
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2018-19,2018,1.915,0.7701,15,1492.0,Rice,0.4189,0.7064
Arunachal Pradesh,Kurung Kumey,ARUNACHAL PRADESH|KURUNG KUMEY,2019-20,2019,1.9157,0.7694,15,1520.0,Rice,0.4204,0.7059
Arunachal Pradesh,Leparada,ARUNACHAL PRADESH|LEPARADA,2019-20,2019,1.2837,0.5222,20,5208.0,Rice,0.6761,0.8537
Arunachal Pradesh,Lohit,ARUNACHAL PRADESH|LOHIT,1997-98,1997,1.2354,0.6637,10,38094.0,Rice,0.3956,0.9564
Arunachal Pradesh,Lohit,ARUNACHAL PRADESH|LOHIT,1998-99,1998,1.4016,0.6929,14,38119.0,Maize,0.3974,0.9151
