district_key,rich_annual_mean,shannon_annual_mean,simpson_annual_mean,rich_pooled,shannon_pooled,simpson_pooled,n_years
ANDAMAN AND NICOBAR ISLANDS|NICOBARS,11.588235294117647,0.5130830671868093,0.2209966180151327,18,0.5399227167820276,0.22314877738149874,17
ANDAMAN AND NICOBAR ISLANDS|NORTH AND MIDDLE ANDAMAN,17.307692307692307,1.6227843025739896,0.7101370743533356,23,1.706136535862201,0.7199651607127822,13
ANDAMAN AND NICOBAR ISLANDS|PURULIA,1.0,0.0,0.0,1,-0.0,0.0,3
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,15.066666666666666,1.46775178140685,0.675723765941056,22,1.6127176455820096,0.7385208474908823,15
ANDHRA PRADESH|ANANTAPUR,28.73913043478261,1.2467352356622323,0.5011784805715372,41,1.4862208635628982,0.5699889724127436,23
ANDHRA PRADESH|CHITTOOR,28.08695652173913,1.5635968273986394,0.6624956587927207,39,1.724730339874162,0.6983271089259783,23
ANDHRA PRADESH|EAST GODAVARI,28.0,1.4893540548844129,0.5873360194748418,42,1.5797535347716125,0.5958999614814964,23
ANDHRA PRADESH|GUNTUR,24.82608695652174,1.8601355694149648,0.7739223106693519,39,1.9445518003057842,0.7851653283633471,23
ANDHRA PRADESH|KADAPA,29.17391304347826,2.0628304866943385,0.807940929546699,41,2.2455122267450554,0.8416348372128989,23
ANDHRA PRADESH|KARIMNAGAR,23.1875,1.6057155646877728,0.7130338997357826,33,1.6519147433277008,0.7235668779758827,16
ANDHRA PRADESH|KHAMMAM,22.5,1.8686622095764587,0.7635136865846035,36,1.9231396858071317,0.769631955855027,16
ANDHRA PRADESH|KRISHNA,22.91304347826087,1.4681054332894292,0.6334826053160593,39,1.5120740031233466,0.640404698987632,23
ANDHRA PRADESH|KURNOOL,28.608695652173914,2.2450799109094226,0.8549790316668916,40,2.4594868580715534,0.8866109833440616,23
ANDHRA PRADESH|MEDAK,28.875,2.3144783130717106,0.8638209014666645,40,2.400818967610463,0.874968661572714,16
ANDHRA PRADESH|NALGONDA,20.9375,1.75806746656684,0.7331146545797734,32,1.8270382860413887,0.7483058412692667,16
ANDHRA PRADESH|NIZAMABAD,26.375,2.0318410942268352,0.7773587010590569,38,2.1338035042774943,0.786535125555931,16
ANDHRA PRADESH|PRAKASAM,27.695652173913043,2.3763116086611156,0.8720312101163298,40,2.519224255477269,0.8897848099847911,23
ANDHRA PRADESH|RANGAREDDI,28.0,2.3318589712058624,0.8652183443552797,39,2.4455185187021136,0.8809261278053057,16
ANDHRA PRADESH|SRI POTTI SRIRAMULU NELLORE,24.782608695652176,1.2606966166079776,0.4870201341729871,40,1.3355724307876544,0.4925370079635315,23
ANDHRA PRADESH|SRIKAKULAM,25.217391304347824,1.8148650179693928,0.7058766476358251,39,1.9023193620267362,0.7110576036612228,23
ANDHRA PRADESH|VISAKHAPATANAM,29.782608695652176,2.2837008649511144,0.8281439969346728,40,2.398173914201212,0.8375994668441362,23
ANDHRA PRADESH|VIZIANAGARAM,27.347826086956523,2.185919881883264,0.8133406588514093,40,2.3316539198059463,0.8302721170377377,23
ANDHRA PRADESH|WARANGAL,21.8125,1.8973775928472862,0.7875311188222752,31,1.9372880922832654,0.7922707529335014,16
ANDHRA PRADESH|WEST GODAVARI,22.043478260869566,1.2853839975235812,0.5084222666921633,41,1.402484655339358,0.5246589408461493,23
ARUNACHAL PRADESH|ANJAW,10.25,1.194940204917262,0.6307013395496506,18,1.2746840901459344,0.6594493057960773,16
ARUNACHAL PRADESH|CHANGLANG,11.08695652173913,1.3819100276743839,0.6393382406219124,20,1.522765493805619,0.6635294259955992,23
ARUNACHAL PRADESH|DIBANG VALLEY,8.782608695652174,1.2560394275278306,0.6297422225218836,21,1.4328422571242865,0.67325570118362,23
ARUNACHAL PRADESH|EAST KAMENG,8.956521739130435,0.9992705739544228,0.5051732281014898,20,1.0923501695740423,0.525808490817272,23
ARUNACHAL PRADESH|EAST SIANG,11.304347826086957,1.349646131649923,0.637347418865249,21,1.4364018027363847,0.651350203507499,23
ARUNACHAL PRADESH|KAMLE,16.0,1.5093050079062749,0.6000626929027946,16,1.509309285962893,0.6000636241242174,2
ARUNACHAL PRADESH|KRA DAADI,13.4,1.996342289888823,0.8181036688001242,15,2.047814998831578,0.823604590155558,5
ARUNACHAL PRADESH|KURUNG KUMEY,8.444444444444445,1.33082432055359,0.6466067406897954,17,1.2258372472837666,0.5956320605883108,18
ARUNACHAL PRADESH|LEPARADA,20.0,1.2836778761284742,0.5222058820059416,20,1.2836778761284742,0.5222058820059416,1
ARUNACHAL PRADESH|LOHIT,11.304347826086957,1.1758811927207693,0.6019482949584013,21,1.2414258630424655,0.6093591758046258,23
ARUNACHAL PRADESH|LONGDING,10.428571428571429,1.3490083875852863,0.6926219781348155,14,1.3821490081653252,0.6947234440239196,7
ARUNACHAL PRADESH|LOWER DIBANG VALLEY,11.833333333333334,1.3642435257617103,0.6651277536029583,22,1.4725918475629793,0.6833297820964448,18
ARUNACHAL PRADESH|LOWER SIANG,20.0,1.8621693794257708,0.7567961293713095,20,1.862139035103018,0.756792444945694,2
ARUNACHAL PRADESH|LOWER SUBANSIRI,9.782608695652174,1.0954897817136504,0.5221856676587923,20,1.124135271100355,0.521742268948398,23
ARUNACHAL PRADESH|NAMSAI,15.666666666666666,1.3980245535867073,0.6030210213465109,21,1.7732404025041562,0.752824376547277,6
ARUNACHAL PRADESH|PAKKE KESSANG,16.0,1.572975889476456,0.6356036083640761,16,1.572975889476456,0.6356036083640761,1
ARUNACHAL PRADESH|PAPUM PARE,11.043478260869565,1.1229756445766768,0.5396672381828982,21,1.2184246202832774,0.55596350866103,23
ARUNACHAL PRADESH|SHI YOMI,16.0,1.0094580167591862,0.4081626680401761,16,1.0094580167591862,0.4081626680401761,1
ARUNACHAL PRADESH|SIANG,18.4,1.5896610074975144,0.6739379705441806,21,1.615051975700462,0.6764749417863194,5
ARUNACHAL PRADESH|TAWANG,8.347826086956522,1.7106051685832109,0.7962509298319503,15,1.7879081869025484,0.805990432960951,23
ARUNACHAL PRADESH|TIRAP,8.869565217391305,1.2393490200006374,0.6667520773006318,19,1.300448666863398,0.6869731052625785,23
ARUNACHAL PRADESH|UPPER SIANG,8.434782608695652,1.0940314647351956,0.5312141942527402,20,1.1954030177241457,0.5721631888596719,23
ARUNACHAL PRADESH|UPPER SUBANSIRI,9.608695652173912,1.2770247047235836,0.6122584240552823,20,1.3253013490087442,0.6146890743076148,23
ARUNACHAL PRADESH|WEST KAMENG,8.08695652173913,1.4789125410371873,0.6887840276322589,15,1.5578090361035795,0.6970310198283465,23
ARUNACHAL PRADESH|WEST SIANG,11.08695652173913,0.9312421843572779,0.45058371750519355,22,0.9764691201282494,0.4732049042929469,23
ASSAM|BAKSA,31.066666666666666,1.2038036736829452,0.4329919114198857,32,1.220047131762556,0.43360656236799766,15
ASSAM|BARPETA,29.695652173913043,1.4875815326572142,0.5473502435826643,32,1.5128266206611625,0.5463727545718373,23
ASSAM|BISWANATH,2.0,0.46255800310679496,0.2877709115536857,2,0.46255800310679496,0.2877709115536857,1
ASSAM|BONGAIGAON,29.08695652173913,1.4059082545984873,0.516877262096799,32,1.427588541242522,0.5155257779253828,23
ASSAM|CACHAR,29.0,0.7155771286354893,0.2531546454419907,32,0.7317189780404068,0.25419256799084533,23
ASSAM|CHARAIDEO,2.0,0.601269478993648,0.4109726352367269,2,0.601269478993648,0.4109726352367269,1
ASSAM|CHIRANG,30.866666666666667,1.4901120797384266,0.5650518868989506,32,1.5142557410671067,0.5684013266339882,15
ASSAM|DARRANG,28.956521739130434,1.4447032698075903,0.5456082750833444,32,1.4548135967947597,0.536260003972455,23
ASSAM|DHEMAJI,29.565217391304348,0.9975680970781131,0.4253258775939381,32,1.0251445792576843,0.42835528491339026,23
ASSAM|DHUBRI,28.608695652173914,1.5591924976412534,0.5901310978118769,32,1.604854890338466,0.5932568075290146,23
ASSAM|DIBRUGARH,26.391304347826086,0.675546825371518,0.25099722665314445,32,0.7571781378037468,0.2750529323838893,23
ASSAM|DIMA HASAO,28.304347826086957,1.8809812472054837,0.7100587542796966,32,2.038971233238623,0.7510507287577317,23
ASSAM|GOALPARA,29.347826086956523,1.2978138161955266,0.4587274076465367,32,1.340875463701841,0.46143608928276414,23
ASSAM|GOLAGHAT,28.565217391304348,1.064239048986403,0.39253657021950067,32,1.0859396698348893,0.38943973425267864,23
ASSAM|HAILAKANDI,26.347826086956523,0.7786751953445565,0.29020189470430635,32,0.8085441500534841,0.2917323717692015,23
ASSAM|HOJAI,2.0,0.6802426739679679,0.48715109842083804,2,0.6802426739679679,0.48715109842083804,1
ASSAM|JORHAT,27.73913043478261,1.0142160231835458,0.3974461730047705,32,1.057874960036026,0.40035647957491527,23
ASSAM|KAMRUP,29.434782608695652,1.2395366150335756,0.4449526447742254,32,1.2760188070816103,0.44808979801948234,23
ASSAM|KAMRUP METRO,29.866666666666667,0.8503657422520315,0.2926080110080299,32,0.8607864976819808,0.29215018679093474,15
ASSAM|KARBI ANGLONG,29.52173913043478,1.3132039749378073,0.49615839851568727,32,1.3372465952146557,0.4988084172505136,23
ASSAM|KARIMGANJ,25.869565217391305,0.5558863740852638,0.19520719401399808,32,0.5711500032300855,0.19547810378800812,23
ASSAM|KOKRAJHAR,29.695652173913043,1.3070899010109356,0.5038071636044148,32,1.3314419748038955,0.5067858358342651,23
ASSAM|LAKHIMPUR,29.608695652173914,1.022544209521182,0.4239987862940045,32,1.0615643143029552,0.43010036386072426,23
ASSAM|MAJULI,2.0,0.5752791897453828,0.3868413611084929,2,0.5752791897453828,0.3868413611084929,1
ASSAM|MARIGAON,29.608695652173914,1.1482452822683402,0.4215830740425783,32,1.1795888617354164,0.42447115760342125,23
ASSAM|NAGAON,29.565217391304348,1.2483149580480224,0.4515783345608039,32,1.2730377316884547,0.45397180909135815,23
ASSAM|NALBARI,29.565217391304348,1.1335879765944512,0.4143392045441791,32,1.1751513189154759,0.41479410712735665,23
ASSAM|SIVASAGAR,27.695652173913043,0.5216987500324288,0.18070855618099155,32,0.5392046078243342,0.18189468320339153,23
ASSAM|SONITPUR,29.608695652173914,1.2322953878452303,0.4545796471848475,32,1.2594118921767457,0.4551513427719457,23
ASSAM|SOUTH SALMARA MANCACHAR,1.0,0.0,0.0,1,-0.0,0.0,1
ASSAM|TINSUKIA,28.434782608695652,1.0451720399589361,0.4115981924111448,32,1.0740685655000013,0.41311664376881463,23
ASSAM|UDALGURI,29.733333333333334,1.288490100928051,0.46754032193290995,32,1.310645408775721,0.4709453838007286,15
ASSAM|WEST KARBI ANGLONG,2.0,0.35582926835480455,0.20278538546704739,2,0.35582926835480455,0.20278538546704739,1
BIHAR|ARARIA,24.0,1.6446973702888448,0.7088306670559266,38,1.7387137989603914,0.7204357764359386,23
BIHAR|ARWAL,22.375,1.2956167545330404,0.5904151063293501,35,1.320193002163041,0.5924188049682018,16
BIHAR|AURANGABAD,21.73913043478261,1.2675206557178824,0.5933490550044017,36,1.3075937980715473,0.6009120540219774,23
BIHAR|BANKA,20.82608695652174,1.240286289650576,0.5415999539203883,36,1.286447709031639,0.5514490373579358,23
BIHAR|BEGUSARAI,27.52173913043478,1.5076076393377351,0.7041865312990194,40,1.5668468548070535,0.7084667518190951,23
BIHAR|BHAGALPUR,29.17391304347826,1.8080746645068497,0.7659592251774595,38,1.872192663871206,0.773678191498214,23
BIHAR|BHOJPUR,23.043478260869566,1.3475996085101836,0.6292619687572187,33,1.3996657681666305,0.6404688867490258,23
BIHAR|BUXAR,20.304347826086957,1.303832962391688,0.6189228042501874,32,1.364735061968213,0.6318365839560143,23
BIHAR|DARBHANGA,22.26086956521739,1.3466846504269347,0.6479406933780364,37,1.391107588534112,0.652262363796096,23
BIHAR|DEOGHAR,13.0,0.7616124838798589,0.37756254965997377,19,0.8022063504365101,0.34515391308333165,3
BIHAR|DHANBAD,10.0,0.46701558650225755,0.2044899689228252,15,0.48938974483936326,0.2010034726910196,3
BIHAR|GARHWA,20.666666666666668,1.7992783553605556,0.7350703524508501,29,2.228106563886276,0.8207858624074275,3
BIHAR|GAYA,26.08695652173913,1.4037605427252569,0.6261899326571303,38,1.4586062591306144,0.6378281889285297,23
BIHAR|GOPALGANJ,22.695652173913043,1.3531519986298384,0.6678485823838729,36,1.38812504065343,0.6754273709199767,23
BIHAR|JAMUI,16.82608695652174,1.2370510788517146,0.5537289322940103,28,1.3468368470343597,0.5923355846311216,23
BIHAR|JEHANABAD,22.347826086956523,1.3596874608239347,0.6387118524527822,37,1.4295378165799772,0.6561038426059733,23
BIHAR|KAIMUR (BHABUA),19.52173913043478,1.1789862815223788,0.5811882050717059,35,1.2173946916595106,0.5919686522363483,23
BIHAR|KATIHAR,26.652173913043477,1.637615302482552,0.7228385114486521,40,1.6982220871846874,0.7323219201505522,23
BIHAR|KHAGARIA,27.08695652173913,1.534714455056235,0.6979231095536135,40,1.5716890730715831,0.7027080354205533,23
BIHAR|KISHANGANJ,25.434782608695652,1.4816551671437281,0.6318792752136272,39,1.523919094128977,0.6373371110063911,23
BIHAR|LAKHISARAI,13.478260869565217,1.510329312925579,0.6965293420164393,29,1.623700217578374,0.7258230061469814,23
BIHAR|MADHEPURA,25.869565217391305,1.7144967658247647,0.748249283551544,39,1.7831704038694587,0.7555263204967955,23
BIHAR|MADHUBANI,27.52173913043478,1.1122468796798366,0.5461631938123643,38,1.137469335024229,0.5473795627323955,23
BIHAR|MUNGER,18.434782608695652,1.2935744799100573,0.6310948830428557,32,1.3603313468736316,0.6512301081854415,23
BIHAR|MUZAFFARPUR,25.956521739130434,1.4288102783037215,0.6797498983342447,38,1.4742935572222382,0.687327200451014,23
BIHAR|NALANDA,22.043478260869566,1.3354808726246226,0.6374735859327878,34,1.395794078402453,0.6526977527728177,23
BIHAR|NAWADA,24.782608695652176,1.239070075865493,0.5885348725473277,38,1.2850853630887586,0.6036759084271688,23
BIHAR|PASHCHIM CHAMPARAN,26.73913043478261,1.5052622106890776,0.696358909064265,37,1.5879313732839873,0.7200374785152888,23
BIHAR|PATNA,21.47826086956522,1.6471811864160888,0.7377913275279774,34,1.7501224934017385,0.7538645322957791,23
BIHAR|PURBI CHAMPARAN,23.608695652173914,1.296543432226526,0.6257753919552849,36,1.3369956018455735,0.6339823858163547,23
BIHAR|PURNIA,23.91304347826087,1.6382678236961452,0.7189745257849838,39,1.727914956395533,0.7342013290451904,23
BIHAR|ROHTAS,22.869565217391305,1.03253190531982,0.5469791322858708,38,1.0706761065489814,0.5611383408976083,23
BIHAR|SAHARSA,23.0,1.4389439824202568,0.6958226286060953,36,1.5009603892903964,0.7032060518180624,23
BIHAR|SAMASTIPUR,27.695652173913043,1.744615006220844,0.7572832485008198,40,1.8008581735913287,0.761869835518969,23
BIHAR|SARAN,22.82608695652174,1.2992876030752263,0.6554918277984592,35,1.3280212661649193,0.6597393723318878,23
BIHAR|SHEIKHPURA,14.869565217391305,1.3166615961426524,0.633627493064526,29,1.3835233578636443,0.6522581047808123,23
BIHAR|SHEOHAR,19.652173913043477,1.30579639150008,0.6106121372879495,35,1.3503820862011613,0.616329914756242,23
BIHAR|SITAMARHI,23.565217391304348,1.3165333859238153,0.6301669150487289,38,1.3765532631979134,0.6402753051618808,23
BIHAR|SIWAN,26.217391304347824,1.290481997954949,0.6343150935307752,39,1.3182578182235605,0.6387807003963578,23
BIHAR|SUPAUL,25.304347826086957,1.7012155332400083,0.7149066869451659,38,1.7591041318527685,0.7201332598964062,23
BIHAR|VAISHALI,25.695652173913043,1.6860858978364197,0.7596781514046521,38,1.7593912412569155,0.7669466197461795,23
CHANDIGARH|CHANDIGARH,5.636363636363637,0.632398869175793,0.2886923158703892,12,0.9031282525925254,0.39734426540542955,22
CHHATTISGARH|BALOD,27.88888888888889,0.8833108341822881,0.39855138733925244,36,0.9031043867086923,0.4045774151008632,9
CHHATTISGARH|BALODA BAZAR,33.333333333333336,0.63061738893224,0.25281569127974207,39,0.6579967556315058,0.2606330143324149,9
CHHATTISGARH|BALRAMPUR,36.22222222222222,2.0352246396734492,0.74949413819272,42,2.1022896426324382,0.7593254026582941,9
CHHATTISGARH|BASTAR,36.35,1.0677928736932274,0.4160307158992045,40,1.0983514703115793,0.424620250930109,20
CHHATTISGARH|BEMETARA,31.666666666666668,1.438260805748984,0.672129535828735,37,1.4526768037675857,0.6737341683792654,9
CHHATTISGARH|BIJAPUR,23.928571428571427,0.3488691422046091,0.11213210303228782,31,0.3545561513561442,0.11251694592903172,14
CHHATTISGARH|BILASPUR,35.65,1.0056913025688226,0.4051725501265845,40,1.0918984843752955,0.4425449952705518,20
CHHATTISGARH|DAKSHIN BASTAR DANTEWADA,29.8,0.9602156257811221,0.45727116892576947,39,0.9824208211873613,0.4595273643758997,20
CHHATTISGARH|DHAMTARI,33.6,0.8828131075569627,0.36125111500347484,37,0.9089748693589126,0.3653613718228522,20
CHHATTISGARH|DURG,33.4,1.199153890577446,0.5185558647284152,41,1.316155013444813,0.568206901140522,20
CHHATTISGARH|GARIYABAND,31.77777777777778,0.6128925005405326,0.22110045544066403,39,0.6352564244712082,0.22402806519467744,9
CHHATTISGARH|GAURELLA-PENDRA-MARWAHI,32.0,0.6195272531456373,0.20969418306509635,32,0.6195272531456373,0.20969418306509635,1
CHHATTISGARH|JANJGIR-CHAMPA,31.727272727272727,0.48415043809578984,0.1808852868609512,37,0.5207973864988783,0.1860112616930748,22
CHHATTISGARH|JASHPUR,36.15,1.2694672294611422,0.47958119054225523,38,1.2755278514821637,0.48055743596744926,20
CHHATTISGARH|KABIRDHAM,30.05,1.7451129532359997,0.7401750324262337,38,1.7975808391338095,0.7461289191307094,20
CHHATTISGARH|KANKER,33.45,0.9857455450642745,0.37627901434235544,39,0.9988696528771469,0.37837362223496307,20
CHHATTISGARH|KONDAGAON,34.55555555555556,1.018730246284289,0.4217430699134219,38,1.0205089202997217,0.42164527602090207,9
CHHATTISGARH|KORBA,35.05,1.022565764132259,0.36235559405401,38,1.033852120513665,0.3650233411896897,20
CHHATTISGARH|KOREA,33.15,1.6173423419076347,0.6062665826877475,40,1.6277381252457117,0.6089401985108489,20
CHHATTISGARH|MAHASAMUND,32.5,0.550587968241428,0.19934533049145084,40,0.563046251995146,0.19968998919037595,20
CHHATTISGARH|MUNGELI,29.333333333333332,1.2383278657070191,0.6100652922095794,35,1.2455436850733945,0.6134773152342761,9
CHHATTISGARH|NARAYANPUR,24.466666666666665,0.9890689859811734,0.40985886267120325,32,1.0845891429699952,0.4475573938949746,15
CHHATTISGARH|RAIGARH,35.65,0.9575640131266671,0.3354820050952495,39,0.9673370171185413,0.3367041880288897,20
CHHATTISGARH|RAIPUR,34.5,0.7489223859768014,0.29650378142801204,41,0.8052085920580871,0.3158984397466684,20
CHHATTISGARH|RAJNANDGAON,37.35,1.4404401220046688,0.5935587630498159,41,1.4859373598677923,0.5984044979997011,20
CHHATTISGARH|SUKMA,24.555555555555557,0.8595973920128499,0.36123615459038955,33,0.8695563893666364,0.3635127064474202,9
CHHATTISGARH|SURAJPUR,35.888888888888886,1.6675842140922583,0.5784742473178812,38,1.6746814220396713,0.57935748929029,9
CHHATTISGARH|SURGUJA,37.3,1.6827938965578304,0.6046578698081099,42,1.7688057202293355,0.6345092979164705,20
DELHI|CHANDIGARH,1.0,0.0,0.0,1,-0.0,0.0,2
DELHI|SURGUJA,1.0,0.0,0.0,1,-0.0,0.0,8
GOA|CHANDIGARH,1.0,0.0,0.0,1,-0.0,0.0,2
GOA|NORTH GOA,8.235294117647058,1.1395175383932645,0.584333594795583,13,1.4280379522325486,0.695383375971016,17
GOA|SOUTH GOA,7.9411764705882355,1.0080080266027727,0.5149311137655311,13,1.3373753900115102,0.6698441259003238,17
GOA|SURGUJA,1.0,0.0,0.0,1,-0.0,0.0,4
GUJARAT|AHMADABAD,19.869565217391305,1.7092448816478645,0.7615446852701592,29,1.830145563639852,0.7778505184037281,23
GUJARAT|AMRELI,18.782608695652176,1.2183563095713676,0.565489226095702,29,1.4470261318537259,0.6615516133483864,23
GUJARAT|ANAND,21.0,1.7438493725830957,0.7703559564848758,29,1.793534235476737,0.7811812767941806,17
GUJARAT|ARAVALLI,21.0,2.2239527524525298,0.8604921362087822,24,2.254890876219227,0.865415227372845,6
GUJARAT|BANAS KANTHA,21.695652173913043,2.098551327040005,0.8283695497171719,29,2.232789381945548,0.8460764650338517,23
GUJARAT|BHARUCH,20.608695652173914,1.8784308953249835,0.7620527789058242,29,1.957443439227793,0.7748088745871735,23
GUJARAT|BHAVNAGAR,19.17391304347826,1.4976867368388638,0.6819176953933653,27,1.6320889379886718,0.7143915832566872,23
GUJARAT|BOTAD,15.166666666666666,0.4968747857132853,0.20238393428766366,19,0.5141924939984241,0.2050417914745689,6
GUJARAT|CHHOTAUDEPUR,20.333333333333332,1.6581012484042172,0.7409624021794068,24,1.6869311332770063,0.7458043123657536,6
GUJARAT|DANG,13.347826086956522,2.0229295465537276,0.8275991740344143,23,2.3084658100470588,0.8567770151257756,23
GUJARAT|DEVBHUMI DWARKA,14.833333333333334,0.7503726012081762,0.35034138090974026,23,0.8004432689959573,0.35791532399830195,6
GUJARAT|DOHAD,19.41176470588235,1.7426936052324784,0.7600695948720725,26,1.8231876139129846,0.7689231596764717,17
GUJARAT|GANDHINAGAR,17.956521739130434,2.155607377668465,0.8524146155840135,25,2.2915077030555535,0.8649384123278141,23
GUJARAT|GIR SOMNATH,17.666666666666668,1.6024275328770923,0.6839181809582274,21,1.6946363399201991,0.7057207866496065,6
GUJARAT|JAMNAGAR,19.08695652173913,1.2798775705239138,0.5742912015435949,26,1.5248765466930452,0.6362115568107851,23
GUJARAT|JUNAGADH,18.869565217391305,1.291903501399498,0.5570712006074324,28,1.4900357005507647,0.5993400467759155,23
GUJARAT|KACHCHH,17.73913043478261,2.129566028389178,0.8604919007280829,27,2.2716991764969805,0.8843509688995341,23
GUJARAT|KHEDA,23.82608695652174,1.991393954030794,0.8137046074160645,29,2.0780253852148864,0.8240026595939104,23
GUJARAT|MAHESANA,22.652173913043477,2.1950466349093984,0.8528981569934975,28,2.3515382694115243,0.8745472866135728,23
GUJARAT|MAHISAGAR,23.333333333333332,1.9498217142229353,0.795908742208728,27,1.9744241844110544,0.7994398919310894,6
GUJARAT|MORBI,17.833333333333332,1.3028540048253137,0.6158455043840548,21,1.3326841624823473,0.6217315397025437,6
GUJARAT|NARMADA,18.529411764705884,1.992665802651528,0.7937013722864745,26,2.0519028350137205,0.8006075090714906,17
GUJARAT|NAVSARI,17.352941176470587,1.101638001786726,0.5097724458096428,25,1.158232799751977,0.5278005718416812,17
